Variable,L_DATA,L_TYPE,L_BRAND,L_STRATEGIC PILLAR,L_DEMOGRAPHIC,L_MARKETINGSEGMENT,L_CAMPAIGN,L_PROGRAM,L_PROGRAMCATEGORY,L_ACTIVITY,L_METRIC,Data,Type,BRAND,STRATEGIC PILLAR,DEMOGRAPHIC,MARKETINGSEGMENT,CAMPAIGN,PROGRAM,PROGRAMCATEGORY,ACTIVITY,METRIC,var_wo_metric, spend 1 yr , spend 3 yrs ,APL,sign,Priority
CRL_CMP_OPT_XXX_XXX_RMC_NAT_ENT_CAH_ONL_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,ENT,CAH,ONL,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Entertainment,Consumer - At Home,Online,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_ENT_CAH_ONL,488177.8096,677784.4366,Yes,NEG,100
CRL_CMP_OPT_XXX_XXX_RMC_NAT_FNB_CAH_MGZ_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,FNB,CAH,MGZ,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Fixed and Bundles,Consumer - At Home,Magazines,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_FNB_CAH_MGZ,802347.0616,2481649.218,Yes,NEG,100
CRL_CMP_OPT_XXX_XXX_RMC_NAT_FNB_CAH_MPS_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,FNB,CAH,MPS,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Fixed and Bundles,Consumer - At Home,Metropolitan Press,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_FNB_CAH_MPS,308348.4966,1641733.776,Yes,NEG,100
CRL_CMP_OPT_XXX_XXX_RMC_NAT_FNB_CAH_MRD_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,FNB,CAH,MRD,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Fixed and Bundles,Consumer - At Home,Metropolitan Radio,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_FNB_CAH_MRD,988397.2144,2957647.626,Yes,NEG,100
CRL_CMP_OPT_XXX_XXX_RMC_NAT_FNB_CAH_MTV_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,FNB,CAH,MTV,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Fixed and Bundles,Consumer - At Home,Metropolitan Television,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_FNB_CAH_MTV,242976.3649,176420.0833,Yes,NEG,100
CRL_CMP_OPT_XXX_XXX_RMC_NAT_FNB_CAH_ONL_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,FNB,CAH,ONL,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Fixed and Bundles,Consumer - At Home,Online,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_FNB_CAH_ONL,444531.9877,1565291.641,Yes,NEG,100
CRL_CMP_OPT_XXX_XXX_RMC_NAT_FNB_CAH_RPS_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,FNB,CAH,RPS,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Fixed and Bundles,Consumer - At Home,Regional Press,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_FNB_CAH_RPS,466391.3571,1641684.173,Yes,NEG,100
CRL_CMP_OPT_XXX_XXX_RMC_NAT_PPD_CMB_DIG_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,PPD,CMB,DIG,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Postpaid Handheld,Consumer - Mobility,Digital,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_PPD_CMB_DIG,351160.4294,1583092.694,Yes,NEG,100
CRL_CMP_OPT_XXX_XXX_RMC_NAT_PPD_CMB_MGZ_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,PPD,CMB,MGZ,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Postpaid Handheld,Consumer - Mobility,Magazines,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_PPD_CMB_MGZ,351455.9849,999357.91,Yes,NEG,100
CRL_CMP_OPT_XXX_XXX_RMC_NAT_PPD_CMB_MPS_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,PPD,CMB,MPS,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Postpaid Handheld,Consumer - Mobility,Metropolitan Press,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_PPD_CMB_MPS,419223.9195,1320117.87,Yes,NEG,100
CRL_CMP_OPT_XXX_XXX_RMC_NAT_PPD_CMB_MRD_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,PPD,CMB,MRD,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Postpaid Handheld,Consumer - Mobility,Metropolitan Radio,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_PPD_CMB_MRD,435957.8987,404161.5391,Yes,NEG,100
CRL_CMP_OPT_XXX_XXX_RMC_NAT_PPD_CMB_MTV_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,PPD,CMB,MTV,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Postpaid Handheld,Consumer - Mobility,Metropolitan Television,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_PPD_CMB_MTV,581481.3948,993116.1649,Yes,NEG,100
CRL_CMP_OPT_XXX_XXX_RMC_NAT_PPD_CMB_ONL_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,PPD,CMB,ONL,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Postpaid Handheld,Consumer - Mobility,Online,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_PPD_CMB_ONL,178606.787,2621139.555,Yes,NEG,100
CRL_CMP_OPT_XXX_XXX_RMC_NAT_PPD_CMB_RPS_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,PPD,CMB,RPS,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Postpaid Handheld,Consumer - Mobility,Regional Press,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_PPD_CMB_RPS,967.6726112,2018622.007,Yes,NEG,100
CRL_CMP_OPT_XXX_XXX_RMC_NAT_PPD_CMB_RTV_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,PPD,CMB,RTV,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Postpaid Handheld,Consumer - Mobility,Regional Television,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_PPD_CMB_RTV,633112.4473,2639410.115,Yes,NEG,100
CRL_CMP_OPT_XXX_XXX_RMC_NAT_PRE_CMB_MPS_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,PRE,CMB,MPS,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Prepaid Handheld,Consumer - Mobility,Metropolitan Press,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_PRE_CMB_MPS,366698.1463,460615.8255,Yes,NEG,4
CRL_CMP_OPT_XXX_XXX_RMC_NAT_PRE_CMB_MRD_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,PRE,CMB,MRD,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Prepaid Handheld,Consumer - Mobility,Metropolitan Radio,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_PRE_CMB_MRD,118278.7008,2252605.898,Yes,NEG,4
CRL_CMP_OPT_XXX_XXX_RMC_NAT_PRE_CMB_ONL_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,PRE,CMB,ONL,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Prepaid Handheld,Consumer - Mobility,Online,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_PRE_CMB_ONL,138947.7645,2325646.164,Yes,NEG,4
CRL_CMP_OPT_XXX_XXX_RMC_NAT_PRM_CMB_ONL_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,PRM,CMB,ONL,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Prepaid Mobile Broadband(incl tablets),Consumer - Mobility,Online,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_PRM_CMB_ONL,400375.0292,2642086.955,Yes,NEG,100
CRL_CMP_OPT_XXX_XXX_RMC_NAT_PRM_CMB_RPS_AUD,CRL,CMP,OPT,XXX,XXX,RMC,NAT,PRM,CMB,RPS,AUD,Control,Competitor Media,Optus,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Prepaid Mobile Broadband(incl tablets),Consumer - Mobility,Regional Press,Spend,CRL_CMP_OPT_XXX_XXX_RMC_NAT_PRM_CMB_RPS,924275.281,35627.92073,Yes,NEG,100
CRL_CMP_TPG_XXX_XXX_LPS_NAT_OTH_LVG_MRD_AUD,CRL,CMP,TPG,XXX,XXX,LPS,NAT,OTH,LVG,MRD,AUD,Control,Competitor Media,TPG,Unknown,XXX,Loyalty Partnerships and Sponsorships,NATIONAL,Other,Leveraged,Metropolitan Radio,Spend,CRL_CMP_TPG_XXX_XXX_LPS_NAT_OTH_LVG_MRD,538965.4659,1040457.844,Yes,NEG,100
CRL_CMP_TPG_XXX_XXX_LPS_NAT_OTH_LVG_ONL_AUD,CRL,CMP,TPG,XXX,XXX,LPS,NAT,OTH,LVG,ONL,AUD,Control,Competitor Media,TPG,Unknown,XXX,Loyalty Partnerships and Sponsorships,NATIONAL,Other,Leveraged,Online,Spend,CRL_CMP_TPG_XXX_XXX_LPS_NAT_OTH_LVG_ONL,425659.3968,2050115.588,Yes,NEG,100
CRL_CMP_TPG_XXX_XXX_RMB_NAT_FNB_PSM_MPS_AUD,CRL,CMP,TPG,XXX,XXX,RMB,NAT,FNB,PSM,MPS,AUD,Control,Competitor Media,TPG,Unknown,XXX,RETAIL MARKETING - Business,NATIONAL,Fixed and Bundles,Solutions Marketing,Metropolitan Press,Spend,CRL_CMP_TPG_XXX_XXX_RMB_NAT_FNB_PSM_MPS,895783.9664,1160574.287,Yes,NEG,100
CRL_CMP_TPG_XXX_XXX_RMB_NAT_FNB_PSM_ONL_AUD,CRL,CMP,TPG,XXX,XXX,RMB,NAT,FNB,PSM,ONL,AUD,Control,Competitor Media,TPG,Unknown,XXX,RETAIL MARKETING - Business,NATIONAL,Fixed and Bundles,Solutions Marketing,Online,Spend,CRL_CMP_TPG_XXX_XXX_RMB_NAT_FNB_PSM_ONL,32302.36233,953504.3819,Yes,NEG,100
CRL_CMP_TPG_XXX_XXX_RMC_NAT_BDL_CAH_MPS_AUD,CRL,CMP,TPG,XXX,XXX,RMC,NAT,BDL,CAH,MPS,AUD,Control,Competitor Media,TPG,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Bundles,Consumer - At Home,Metropolitan Press,Spend,CRL_CMP_TPG_XXX_XXX_RMC_NAT_BDL_CAH_MPS,959891.3755,1698092.609,Yes,NEG,100
CRL_CMP_TPG_XXX_XXX_RMC_NAT_BDL_CAH_MRD_AUD,CRL,CMP,TPG,XXX,XXX,RMC,NAT,BDL,CAH,MRD,AUD,Control,Competitor Media,TPG,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Bundles,Consumer - At Home,Metropolitan Radio,Spend,CRL_CMP_TPG_XXX_XXX_RMC_NAT_BDL_CAH_MRD,231529.3121,1268576.036,Yes,NEG,100
CRL_CMP_TPG_XXX_XXX_RMC_NAT_BDL_CAH_MTV_AUD,CRL,CMP,TPG,XXX,XXX,RMC,NAT,BDL,CAH,MTV,AUD,Control,Competitor Media,TPG,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Bundles,Consumer - At Home,Metropolitan Television,Spend,CRL_CMP_TPG_XXX_XXX_RMC_NAT_BDL_CAH_MTV,567743.1571,1105608.339,Yes,NEG,100
CRL_CMP_TPG_XXX_XXX_RMC_NAT_BDL_CAH_ONL_AUD,CRL,CMP,TPG,XXX,XXX,RMC,NAT,BDL,CAH,ONL,AUD,Control,Competitor Media,TPG,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Bundles,Consumer - At Home,Online,Spend,CRL_CMP_TPG_XXX_XXX_RMC_NAT_BDL_CAH_ONL,369290.4491,1756053.98,Yes,NEG,100
CRL_CMP_TPG_XXX_XXX_RMC_NAT_BDL_CAH_RPS_AUD,CRL,CMP,TPG,XXX,XXX,RMC,NAT,BDL,CAH,RPS,AUD,Control,Competitor Media,TPG,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Bundles,Consumer - At Home,Regional Press,Spend,CRL_CMP_TPG_XXX_XXX_RMC_NAT_BDL_CAH_RPS,281182.8384,2807696.588,Yes,NEG,100
CRL_CMP_TPG_XXX_XXX_RMC_NAT_BDL_CAH_RTV_AUD,CRL,CMP,TPG,XXX,XXX,RMC,NAT,BDL,CAH,RTV,AUD,Control,Competitor Media,TPG,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Bundles,Consumer - At Home,Regional Television,Spend,CRL_CMP_TPG_XXX_XXX_RMC_NAT_BDL_CAH_RTV,836773.3115,2469938.523,Yes,NEG,100
CRL_CMP_TPG_XXX_XXX_RMC_NAT_FNB_CAH_MPS_AUD,CRL,CMP,TPG,XXX,XXX,RMC,NAT,FNB,CAH,MPS,AUD,Control,Competitor Media,TPG,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Fixed and Bundles,Consumer - At Home,Metropolitan Press,Spend,CRL_CMP_TPG_XXX_XXX_RMC_NAT_FNB_CAH_MPS,373011.3273,1178826.755,Yes,NEG,100
CRL_CMP_TPG_XXX_XXX_RMC_NAT_FNB_CAH_MRD_AUD,CRL,CMP,TPG,XXX,XXX,RMC,NAT,FNB,CAH,MRD,AUD,Control,Competitor Media,TPG,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Fixed and Bundles,Consumer - At Home,Metropolitan Radio,Spend,CRL_CMP_TPG_XXX_XXX_RMC_NAT_FNB_CAH_MRD,708831.7438,183489.0149,Yes,NEG,100
CRL_CMP_TPG_XXX_XXX_RMC_NAT_PPD_CMB_MTV_AUD,CRL,CMP,TPG,XXX,XXX,RMC,NAT,PPD,CMB,MTV,AUD,Control,Competitor Media,TPG,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Postpaid Handheld,Consumer - Mobility,Metropolitan Television,Spend,CRL_CMP_TPG_XXX_XXX_RMC_NAT_PPD_CMB_MTV,950298.3129,2573959.351,Yes,NEG,100
CRL_CMP_TPG_XXX_XXX_RMC_NAT_PPD_CMB_RTV_AUD,CRL,CMP,TPG,XXX,XXX,RMC,NAT,PPD,CMB,RTV,AUD,Control,Competitor Media,TPG,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Postpaid Handheld,Consumer - Mobility,Regional Television,Spend,CRL_CMP_TPG_XXX_XXX_RMC_NAT_PPD_CMB_RTV,832054.9574,885845.5242,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_BRD_NAT_OTH_BDM_MTV_AUD,CRL,CMP,VOD,XXX,XXX,BRD,NAT,OTH,BDM,MTV,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,Brand,NATIONAL,Other,Brand Development,Metropolitan Television,Spend,CRL_CMP_VOD_XXX_XXX_BRD_NAT_OTH_BDM_MTV,837125.252,614814.0194,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_LPS_NAT_OTH_LVG_MGZ_AUD,CRL,CMP,VOD,XXX,XXX,LPS,NAT,OTH,LVG,MGZ,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,Loyalty Partnerships and Sponsorships,NATIONAL,Other,Leveraged,Magazines,Spend,CRL_CMP_VOD_XXX_XXX_LPS_NAT_OTH_LVG_MGZ,658022.7128,110962.7008,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_LPS_NAT_OTH_LVG_MPS_AUD,CRL,CMP,VOD,XXX,XXX,LPS,NAT,OTH,LVG,MPS,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,Loyalty Partnerships and Sponsorships,NATIONAL,Other,Leveraged,Metropolitan Press,Spend,CRL_CMP_VOD_XXX_XXX_LPS_NAT_OTH_LVG_MPS,286478.2842,467914.2255,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_LPS_NAT_OTH_LVG_MRD_AUD,CRL,CMP,VOD,XXX,XXX,LPS,NAT,OTH,LVG,MRD,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,Loyalty Partnerships and Sponsorships,NATIONAL,Other,Leveraged,Metropolitan Radio,Spend,CRL_CMP_VOD_XXX_XXX_LPS_NAT_OTH_LVG_MRD,349151.7736,826508.4185,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_LPS_NAT_OTH_LVG_MTV_AUD,CRL,CMP,VOD,XXX,XXX,LPS,NAT,OTH,LVG,MTV,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,Loyalty Partnerships and Sponsorships,NATIONAL,Other,Leveraged,Metropolitan Television,Spend,CRL_CMP_VOD_XXX_XXX_LPS_NAT_OTH_LVG_MTV,247811.2842,1639293.793,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_LPS_NAT_OTH_LVG_ONL_AUD,CRL,CMP,VOD,XXX,XXX,LPS,NAT,OTH,LVG,ONL,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,Loyalty Partnerships and Sponsorships,NATIONAL,Other,Leveraged,Online,Spend,CRL_CMP_VOD_XXX_XXX_LPS_NAT_OTH_LVG_ONL,333552.5662,894731.3201,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_LPS_NAT_OTH_LVG_RPS_AUD,CRL,CMP,VOD,XXX,XXX,LPS,NAT,OTH,LVG,RPS,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,Loyalty Partnerships and Sponsorships,NATIONAL,Other,Leveraged,Regional Press,Spend,CRL_CMP_VOD_XXX_XXX_LPS_NAT_OTH_LVG_RPS,618787.7934,861006.0078,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_LPS_NAT_OTH_LVG_RTV_AUD,CRL,CMP,VOD,XXX,XXX,LPS,NAT,OTH,LVG,RTV,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,Loyalty Partnerships and Sponsorships,NATIONAL,Other,Leveraged,Regional Television,Spend,CRL_CMP_VOD_XXX_XXX_LPS_NAT_OTH_LVG_RTV,839619.8917,84324.70528,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_RMB_NAT_MOB_PSM_MRD_AUD,CRL,CMP,VOD,XXX,XXX,RMB,NAT,MOB,PSM,MRD,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,RETAIL MARKETING - Business,NATIONAL,Mobility,Solutions Marketing,Metropolitan Radio,Spend,CRL_CMP_VOD_XXX_XXX_RMB_NAT_MOB_PSM_MRD,644872.6793,2109140.571,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_RMB_NAT_MOB_PSM_ONL_AUD,CRL,CMP,VOD,XXX,XXX,RMB,NAT,MOB,PSM,ONL,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,RETAIL MARKETING - Business,NATIONAL,Mobility,Solutions Marketing,Online,Spend,CRL_CMP_VOD_XXX_XXX_RMB_NAT_MOB_PSM_ONL,328350.197,1906859.203,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_RMC_NAT_CPS_RIS_ONL_AUD,CRL,CMP,VOD,XXX,XXX,RMC,NAT,CPS,RIS,ONL,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Consumer POS,Retail Channel Marketing,Online,Spend,CRL_CMP_VOD_XXX_XXX_RMC_NAT_CPS_RIS_ONL,173221.745,720721.645,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_RMC_NAT_PPD_CMB_MGZ_AUD,CRL,CMP,VOD,XXX,XXX,RMC,NAT,PPD,CMB,MGZ,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Postpaid Handheld,Consumer - Mobility,Magazines,Spend,CRL_CMP_VOD_XXX_XXX_RMC_NAT_PPD_CMB_MGZ,256921.6261,1538146.627,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_RMC_NAT_PPD_CMB_MPS_AUD,CRL,CMP,VOD,XXX,XXX,RMC,NAT,PPD,CMB,MPS,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Postpaid Handheld,Consumer - Mobility,Metropolitan Press,Spend,CRL_CMP_VOD_XXX_XXX_RMC_NAT_PPD_CMB_MPS,667477.9014,443129.9504,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_RMC_NAT_PPD_CMB_MRD_AUD,CRL,CMP,VOD,XXX,XXX,RMC,NAT,PPD,CMB,MRD,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Postpaid Handheld,Consumer - Mobility,Metropolitan Radio,Spend,CRL_CMP_VOD_XXX_XXX_RMC_NAT_PPD_CMB_MRD,32184.41321,2357161.49,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_RMC_NAT_PPD_CMB_MTV_AUD,CRL,CMP,VOD,XXX,XXX,RMC,NAT,PPD,CMB,MTV,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Postpaid Handheld,Consumer - Mobility,Metropolitan Television,Spend,CRL_CMP_VOD_XXX_XXX_RMC_NAT_PPD_CMB_MTV,8291.606797,933862.2207,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_RMC_NAT_PPD_CMB_ONL_AUD,CRL,CMP,VOD,XXX,XXX,RMC,NAT,PPD,CMB,ONL,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Postpaid Handheld,Consumer - Mobility,Online,Spend,CRL_CMP_VOD_XXX_XXX_RMC_NAT_PPD_CMB_ONL,641759.2616,2344994.088,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_RMC_NAT_PPD_CMB_RPS_AUD,CRL,CMP,VOD,XXX,XXX,RMC,NAT,PPD,CMB,RPS,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Postpaid Handheld,Consumer - Mobility,Regional Press,Spend,CRL_CMP_VOD_XXX_XXX_RMC_NAT_PPD_CMB_RPS,590713.5652,1930147.544,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_RMC_NAT_PPD_CMB_RTV_AUD,CRL,CMP,VOD,XXX,XXX,RMC,NAT,PPD,CMB,RTV,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Postpaid Handheld,Consumer - Mobility,Regional Television,Spend,CRL_CMP_VOD_XXX_XXX_RMC_NAT_PPD_CMB_RTV,559055.857,895304.7221,Yes,NEG,100
CRL_CMP_VOD_XXX_XXX_RMC_NAT_PRE_CMB_MGZ_AUD,CRL,CMP,VOD,XXX,XXX,RMC,NAT,PRE,CMB,MGZ,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Prepaid Handheld,Consumer - Mobility,Magazines,Spend,CRL_CMP_VOD_XXX_XXX_RMC_NAT_PRE_CMB_MGZ,335186.6647,1425630.338,Yes,NEG,4
CRL_CMP_VOD_XXX_XXX_RMC_NAT_PRE_CMB_MPS_AUD,CRL,CMP,VOD,XXX,XXX,RMC,NAT,PRE,CMB,MPS,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Prepaid Handheld,Consumer - Mobility,Metropolitan Press,Spend,CRL_CMP_VOD_XXX_XXX_RMC_NAT_PRE_CMB_MPS,4583.39537,1919247.303,Yes,NEG,4
CRL_CMP_VOD_XXX_XXX_RMC_NAT_PRE_CMB_MRD_AUD,CRL,CMP,VOD,XXX,XXX,RMC,NAT,PRE,CMB,MRD,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Prepaid Handheld,Consumer - Mobility,Metropolitan Radio,Spend,CRL_CMP_VOD_XXX_XXX_RMC_NAT_PRE_CMB_MRD,466117.8904,701096.9792,Yes,NEG,4
CRL_CMP_VOD_XXX_XXX_RMC_NAT_PRE_CMB_MTV_AUD,CRL,CMP,VOD,XXX,XXX,RMC,NAT,PRE,CMB,MTV,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Prepaid Handheld,Consumer - Mobility,Metropolitan Television,Spend,CRL_CMP_VOD_XXX_XXX_RMC_NAT_PRE_CMB_MTV,358510.2344,1153818.8,Yes,NEG,4
CRL_CMP_VOD_XXX_XXX_RMC_NAT_PRE_CMB_ONL_AUD,CRL,CMP,VOD,XXX,XXX,RMC,NAT,PRE,CMB,ONL,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Prepaid Handheld,Consumer - Mobility,Online,Spend,CRL_CMP_VOD_XXX_XXX_RMC_NAT_PRE_CMB_ONL,246523.4337,1346805.804,Yes,NEG,4
CRL_CMP_VOD_XXX_XXX_RMC_NAT_PRE_CMB_RPS_AUD,CRL,CMP,VOD,XXX,XXX,RMC,NAT,PRE,CMB,RPS,AUD,Control,Competitor Media,Vodafone,Unknown,XXX,RETAIL MARKETING - Consumer,NATIONAL,Prepaid Handheld,Consumer - Mobility,Regional Press,Spend,CRL_CMP_VOD_XXX_XXX_RMC_NAT_PRE_CMB_RPS,156167.7256,1921171.685,Yes,NEG,4
CRL_CMP_VRM_XXX_XXX_LPS_NAT_OTH_LVG_MGZ_AUD,CRL,CMP,VRM,XXX,XXX,LPS,NAT,OTH,LVG,MGZ,AUD,Control,Competitor Media,Virgin Mobile,Unknown,XXX,Loyalty Partnerships and Sponsorships,NATIONAL,Other,Leveraged,Magazines,Spend,CRL_CMP_VRM_XXX_XXX_LPS_NAT_OTH_LVG_MGZ,851972.2433,1834619.37,Yes,NEG,100
CRL_CMP_VRM_XXX_XXX_LPS_NAT_OTH_LVG_MPS_AUD,CRL,CMP,VRM,XXX,XXX,LPS,NAT,OTH,LVG,MPS,AUD,Control,Competitor Media,Virgin Mobile,Unknown,XXX,Loyalty Partnerships and Sponsorships,NATIONAL,Other,Leveraged,Metropolitan Press,Spend,CRL_CMP_VRM_XXX_XXX_LPS_NAT_OTH_LVG_MPS,490059.2549,2684630.965,Yes,NEG,100
CRL_CMP_VRM_XXX_XXX_LPS_NAT_OTH_LVG_MRD_AUD,CRL,CMP,VRM,XXX,XXX,LPS,NAT,OTH,LVG,MRD,AUD,Control,Competitor Media,Virgin Mobile,Unknown,XXX,Loyalty Partnerships and Sponsorships,NATIONAL,Other,Leveraged,Metropolitan Radio,Spend,CRL_CMP_VRM_XXX_XXX_LPS_NAT_OTH_LVG_MRD,166775.966,2359137.181,Yes,NEG,100
